,Content,Label
2535,"I was feeling lonely when I woke up today, so I texted guy to see if he [wanted to] have brunch.",Fulfilled
2536,I [wanted to] wake up next to you and see you smile.,Unfulfilled
2537,"I really [wanted to] travel comfortably and by that, I mean no narrow bus seat, no unwanted seatmate and no stop overs.",Fulfilled
2538,He really [wanted to] go out with me.,Unfulfilled
2539,I really [wanted to] make something using these thin homemade egg noodles we bought recently in a Turkish store.,Fulfilled
2540,"I [wanted to] stay longer and drink more beer, but I had to get to the...",Unfulfilled
2541,I [wanted to] miss you every second until I got to see you again.,Unfulfilled
2542,They played everything I [wanted to] hear which is amazing to me.,Fulfilled
2543,So I was eating a bagel with some coffee and Jen had some cereal and then we [wanted to] play guitar hero but we dropped her Playstation so many times it didnt feel like working for us so that hour isw screwed and now I need to call someone to tell Jordan she needs to come up here me and Jenn and the watchers and shes the kid she should not be telling what to do especially if I just woke up well im probally going to update latter comment me??,Unfulfilled
2544,I really [wanted to] just give up on life.,Unfulfilled
2545,"It was just round the corner from our hotel, and of coz, being a first time tourist, I [wanted to] see how different (or similar) it was to the Disneyland in Tokyo.",Fulfilled
2546,"I [wanted to] know for a fact that you were who I was supposed to be with and not have to worry about how you felt, because I would know that it was the same.",Unfulfilled
2547,Carrie had stopped in there earlier and told us about it and we all [wanted to] go because we'd never had med food before... and AND they have belly dancers.,Fulfilled
2548,"First, I got going a bit later than I [wanted to], and knew I might cut it close.",Unfulfilled
2549,"Yesterday, I went to National theater (yes, I know where it is) and I even [wanted to] go watch Duksey but somehow that did not work out.",Unfulfilled
2550,"I [wanted to] wake up at 9, but I woke up at 11.",Unfulfilled
2551,"I [wanted to] love, and not be afraid of the consequences.",Unfulfilled
2552,I looked into the company Christina was looking at and could easily see why she [wanted to] go with this one.,Fulfilled
2553,But at one point I kind of had an idea of where I [wanted to] go but it's like I lost the motivation to commit to it and just as soon as I lost that was how soon I lost,Unfulfilled
2554,"We have been talking about getting another dog for awhile, but when we found out Brett was leaving, I [wanted to] get one right away!",Fulfilled
2555,Can view video one somemore... its the one I almost [wanted to] buy when we went IMM that time!,Unknown
2556,I [wanted to] like shoot myself that's how bored I was.,Unfulfilled
2557,I [wanted to] write this because I felt like that this could be a tribute to my dearest Zeph.,Fulfilled
2558,"We had agreed on not getting presents for our birthdays, but he came up with a request after all *rolls eyes* ... which is fine because I [wanted to] get him a little something anyway lol so he's gonna get 2 presents from me (because I already had a prenset idea for him!!!)",Fulfilled
2559,I have [wanted to] try fresh pom seeds for a while now but I can never find pomegranates here.,Fulfilled
2560,I know how much she [wanted to] be at the home she lived most of her life in with the cats that she loved.,Fulfilled
2561,"This actually took a few hours, as I had [wanted to] finish my playthrough of ys book I & II (Another amazing game made available on the service a week earlier, which I had [wanted to] play since TurboGrafx-CD games had been announced for the virtual Console), and I still had a little bit of the game left.",Fulfilled
2562,"I kept on procrastinating because I [wanted to] wait for the perfect moment to ask permission, that is, when they are in a good mood.",Fulfilled
2563,I almost killed her when she told me her bf proposed at the start of the year and she did not tell me because she [wanted to] tell me in person... arh!,Fulfilled
2564,"And then Lisa in NY told me she [wanted to] bake scones but was out of an ingredient, so I baked some in honor of her.",Unfulfilled
2565,"Mainly was the lovely patchyworky skirt that I really [wanted to] get online but roars, I was too slow but I tot I was fast bc I was the 2nd on the comments list!",Unfulfilled
2566,"At like, 12:00am we really [wanted to] play the Sims, so we walked over to my house and got it, then went back to her house.",Fulfilled
2567,"He told me everything I [wanted to] hear, but then he told me everything ive never [wanted to] hear from him",Fulfilled
2568,"She [wanted to] let me know, just in case it was a deal-breaker.",Fulfilled
2569,It was sad because I still [wanted to] go out but I wasnt allowed.,Unfulfilled
2570,"After that she dropped me off at allister's piano thing, he got ""some"" awards, compared to this one white snobbish kid, well yeah, when the awards were done we went to a prayer, lotsa people were their, I knew some people their, and I got to know some more, two wait one guy, and lets just say several other girls, wait, yeah... allister enjoyed himself, he finally talked to the girl he [wanted to]... well, cool day all I gotta say, wait, no not really, pretty boring until the prayer...",Fulfilled
2571,Although the first day started out really crappy & I got so pissed I [wanted to] walk out of the exhibition & go home... eventually it's still over & done with.,Unfulfilled
2572,"My granddad was probably worried about his girlfriend, Miss Hazel and so he probably [wanted to] get back as soon as possible.",Fulfilled
2573,Geric [wanted to] go to Ontario Mills (which I rediscovered today... and I love!) and the boys did fall asleep in the car... for the whole twenty minutes it took for us to get there.,Fulfilled
2574,"And he was like ""well did you fill out a slip for early graduation,"" and I told him that I was in a couple AP classes that I [wanted to] take, so I didn't want to graduate early I just [wanted to] have a shorter schedule.",Fulfilled
2575,"Some of the cons were that there wasnt a whole lot of panels, and workshops that I [wanted to] go to.",Fulfilled
2576,I [wanted to] test out my 0/10-20 combo on the hill so I packed it really good in my hellipack and had some pretty good results.,Fulfilled
2577,If I wouldn't have cut my trip to the upper peninsula short I wouldn't have seen them at all so it was worth it even though I didn't get to talk to my uncle richard about a couple things I [wanted to] touch base on.,Unfulfilled
2578,"There are still more buildings and we have yet to find the morgue we know still remains... we think it's on the bottom floor of the adult building, but when we were there last it was flooded too much for Chris[he was wearing sneakers, not boots] and it was so cold and dark none of us were sure we really [wanted to] go in just yet.",Unknown
2579,I really [wanted to] get some serious work in on the weaknesses that have troubled me the most lately; my poor sense of rhythm and my lack of co-ordination.,Fulfilled
2580,I didnt care much for the guests of honor they had and there werent a lot of movies I [wanted to] see cause they were mostly dubbed.,Fulfilled
2581,Yep the early bird caught up with me about lunchtime and what I really [wanted to] do was curl up and sleep.,Unfulfilled
2582,"However, I didn't even have the keys to the room they [wanted to] switch to, so I told them I couldn't do anything.",Unfulfilled
2583,"All my aunts and uncle are in Illinois, and Veronica's sibs are mostly in Oak Park . Marcel's aunt was having a lot of rage about his death and [wanted to] go to Montana and do some damage as a way of dealing with that rage.",Unfulfilled
2584,"""I [wanted to] tell you, after our trip last week, I called Publix and spoke with their manager for several minutes about not having any five pounds of flour stocked"", she replied.",Fulfilled
2585,"The other nice thing was that because this year it was in Los Angeles me and fajra were able to commute back and forth to the con, leave whenever we [wanted to] and go whenever we [wanted to].",Fulfilled
2586,Only me I just [wanted to] let y'all know that v.,Fulfilled
2587,"There was really no other option for me, I didnt think of anyone other than myself, and I just had to leave Dan and leave Florida and start life here the way I [wanted to].",Fulfilled
2588,I [wanted to] express one of the things I enjoy most about my husband's photography:,Fulfilled
2589,We went on all the rides we [wanted to] and took lotsa pictures haha im always gonna remember that moment at the Matterhorn We still have tickets to go to Cali adventure which will probably happen next week or the week after yay.,Fulfilled
2590,"She said herself, ""Who I was this summer isn't who I am,"" and I [wanted to] retort, ""Well, that's the person I'm friends with"", but what can you do.",Unfulfilled
2591,I [wanted to] wrap up the entire night and take it home with me.,Unfulfilled
2592,All last night he was just very distant from me... and didnt seem like he [wanted to] be anywhere near me.,Unknown
2593,And my brother's girlfriend asked if I [wanted to] go to the park.,Fulfilled
2594,So we did something that I've [wanted to] try for a long time but have been pretty scared to do so.,Fulfilled
2595,"So we made the concert just in time to see this band called the Polysics? (I [wanted to] call Lisa so bad for it, but I know you wouldn't have been able to hear me.)",Unfulfilled
2596,"And I [wanted to] say maybe it's your face that's terrible and not your hair, but that would be unlike me.",Unfulfilled
2597,"I forced my family mostly my dad; Wees [wanted to] go into going shopping with me yesterday--we went to the tea store and then to the Macy's furniture story, and then to Barnes & Noble, where I bought more books A curse dark as Gold and a cute little crochet book about hats.",Fulfilled
2598,"I [wanted to] blog last week on it, but didn't carry a laptop and discovered I am from the wrong generation to type on a virtual QWERTY iPod touch keyboard past a few sentences.",Unfulfilled
2599,I just couldn't seem to figure how I [wanted to] finish it and then BAM!,Fulfilled
2600,"Immediately upon seeing her, I was reminded of everything good about our relationship, all of the reasons I [wanted to] be with her and only her in college.",Fulfilled
2601,I think I [wanted to] take the entire night home minus her.,Unfulfilled
2602,"We [wanted to] go to punggol initially, but Henry (photographer) said it the lalangs would be drooping, so he suggested labrador Park.",Unfulfilled
2603,So here im gonna attempt to remember everything that I had [wanted to] post about.,Fulfilled
2604,I called crew services to see if they were going to call me at 0300 because I [wanted to] know if I was only going to have 2 hours to sleep.,Unfulfilled
2605,"I also [wanted to] know more about Marko and Pieter as I would also want to know more about cinnamon Crumble Apple Pie, or anything else.",Fulfilled
2606,I just really feel like I didn't say what I [wanted to] about Andrew in my last post.,Fulfilled
2607,"OMG, and everybody just looked at me like I was some kind of prodigy and I [wanted to] fall through the floor.",Unfulfilled
2608,Has probably [wanted to] fuck me since HS.,Unfulfilled
2609,"I aint lovin you, the way I [wanted to]",Unfulfilled
2610,"We [wanted to] find a good place to have our lunch, so we went to the visitor centre to ask where we can have a picnic.",Fulfilled
2611,She told my friend that she [wanted to] apologize to me but she didnt.,Unfulfilled
2612,Every time you opened your mouth I just [wanted to] dive in.,Fulfilled
2613,"I'm also very annoyed because for boy boy's birthday we're going out to a very nice and classy dinner and I [wanted to] wear something really pretty and special but still casual-ish, and I found this on Nordstrom's website but they can't ship it until Feb.",Unfulfilled
2614,"When I was modeling, I [wanted to] be like her because she had extremely long hair and I didn't want to cut mine despite having been told that long hair was generally unacceptable.",Unknown
2615,I always [wanted to] backdate everything but I guess I suck at life.,Unfulfilled
2616,She did look like she [wanted to] talk to me but we both just ignored each otther.,Unfulfilled
2617,Jane and I went to Woodbine beach cause she [wanted to] take pictures and I just [wanted to] get out and about for once.,Fulfilled
2618,Just [wanted to] give a quick update since I'm finally in front of a computer.,Fulfilled
2619,"What I think we need to do is have the better players play more and the other guys sit the bench, at this point or well a few games ago we shouldnt have worried about feelings if we really [wanted to] win, the best play the rest need to sit and back us up.",Unfulfilled
2620,I was asked if I [wanted to] partake.,Fulfilled
2621,"I really [wanted to] go to the visit, but I knew id just be going through the motions and would ultimately be wasting my time as well as the departments time and money.",Unfulfilled
2622,So we walked down the boardwalk and decided on the way that we [wanted to] see how far down the beach we could go before sunset.,Fulfilled
2623,I have always [wanted to] backpack around Europe and my dream came true on this trip.,Fulfilled
2624,Everytime anyone said anything to me I would [wanted to] cry.,Unfulfilled
2625,I have yet to be home sick (although I do miss all my friends and family) but I havent [wanted to] leave once.,Fulfilled
2626,"I [wanted to] forgive him in a way, despite my fear and pain.",Unknown
2627,"Bobby was a fixture at camp as long as I remember, and further back than I can remember, I [wanted to] play the banjo.",Fulfilled
2628,"Before, I would make a change to my hair if I was feeling stressed or sad or anything negative, to kind of serve as a catalyst towards what I [wanted to] feel on the inside.",Unknown
2629,That would've been dandy if it wasn't for the fact that I had a group meeting for a presentation for Tues and chem tutoring in the evening luckily nobody in my group [wanted to] meet up and then our prof sent out an email saying that we still need to do our presentations but they won't be marks =___= so now our written report is worth way more...,Fulfilled
2630,Only thing I [wanted to] get done that we didn't do was finish Eragon... I've been reading it aloud.,Unfulfilled
2631,"We all did a lot of singing in those days, and we had a lot of fun except when he [wanted to] wake us up early for some special event by playing a symbolic song very loudly very, very early in the morning.",Fulfilled
2632,"I broke down and bought Guitar Hero 3. We were playing the rock Band (5 days to go omg)demo at best Buy, and I really [wanted to] play guitar Hero.",Fulfilled
2633,They said no problem and [wanted to] know why I was huffing.,Fulfilled
2634,I [wanted to] go home badly.,Fulfilled
2635,"I found several recipes I [wanted to] try, but opted for the one that included the fewest amount of ingredients I did not have in the house: Devil's food cupcakes.",Fulfilled
2636,I had a person who I always [wanted to] share my impression and mood with.,Fulfilled
2637,I [wanted to] do more with it than simply wear it in a ponytail when I was short on time/energy.,Fulfilled
2638,"I [wanted to] tell her how much I loved studio 60 and was sad to see it end, but didn't.",Unfulfilled
2639,Everything I said to him was stuff I've [wanted to] say to him since I was probably 13 years old.,Fulfilled
2640,I was sick of a lot of people and things and [wanted to] slow down.,Fulfilled
2641,"Then came one real knucklehead, he explained, with great seriousness why he [wanted to] be our ""USB rep.""",Unknown
2642,"I got the key but by the time I actually [wanted to] walk to the treasure chest, horrors!",Unfulfilled
2643,"We actually [wanted to] see an elephant, too, but he was nowhere to be found. ""You have no luck"", says Raj, our driver.",Unfulfilled
2644,The more I [wanted to] buy one!,Unfulfilled
2645,"It got to be around 100 and she [wanted to] go surprise Eric when he got off work, so we headed to the movie theater.",Fulfilled
2646,"I knew that's not what he [wanted to] talk about, he was nervous and kept moving his things around on his desk, I told him and left back to my room and told Jordan about it.",Unfulfilled
2647,"We saw most of the stuff we [wanted to] see, so there will only be a few more things to do on day two of AK.",Fulfilled
2648,"I think we were trying to talk to each other, but he [wanted to] act cool in front of his friends, Hmph.",Fulfilled
2649,"I had become increasingly impatient with how much work was going into the Artist's way collective because I felt that it was taking me away from my novel, the thing that I truly [wanted to] be investing in.",Fulfilled
2650,I [wanted to] do something to help this buffet.,Fulfilled
2651,"My mother and my aunt were her always what she considered to be her best friends, and she [wanted to] be with them on that special day.",Fulfilled
2652,I really [wanted to] sleep in,Unfulfilled
2653,"I actually [wanted to] go to a Thursday on time... suppose I did, but I only stayed for 5 mins...",Fulfilled
2654,"Mel [wanted to] leave before me, so I was still putzing around, getting ready while he was ready to walk out the door.",Unfulfilled
2655,Then I got him tickets to a show that he [wanted to] see (omg those tickets ended up being expensive... and we're in the balcony!).,Fulfilled
2656,He [wanted to] see if I was doing better then the night before.,Fulfilled
2657,HB drove Siti to her house & Sherry [wanted to] follow her while I was home coaching the kids with their school work & spelling.,Unknown
2658,I [wanted to] get on my laptop and read through a friend's story but that didn't happen either (same reason--kids).,Unfulfilled
2659,"And she said again as I turned, ""If you [wanted to] go by you should have said excuse me.""",Fulfilled
2660,"I [wanted to] stay off the motorway and so decided to detour to bath so that my ""shortest"" route, though now it would actually be longer, would keep me off the main highway and I could do some ""drive-by"" sightseeing at the same time.",Fulfilled
2661,Amber's boss Jan [wanted to] get some shoes painted by Cory so the other day we went and met with him to talk about what he wanted on them.,Fulfilled
2662,"I [wanted to] make some snacks for everyone and after some thought on how I could stay in line with the baseball theme, I decided to make homemade cracker Jack.",Fulfilled
2663,"They [wanted to] send me to boarding school for a while, which I would've preferred since my friends told pretty much everyone I know.",Unfulfilled
2664,"I was going to take a run, but she called and said she needed to talk and asked if I [wanted to] talk a walk so I said yes.",Fulfilled
2665,"The years of my childhood spent here are mostly a blur of memories from Disneyland to gold panning--Mom [wanted to] cultrue us, my younger brother and I.",Fulfilled
2666,"We [wanted to] see a bride!"" and they put me on the platform and twirled me around, and one of them started crying, saying ""I don't even do this for my own kid, and I don't even know you!""",Fulfilled
2667,We had to be at Ella's summer School for 8.30 this morning and Richard [wanted to] go out for breakfast this morning talk about rush.,Fulfilled
2668,"Anyways, I just [wanted to] update everyone on what's going on.",Fulfilled
2669,"I already expected it to be as such but I couldn 't help but feel extremely worn out by late afternoon and all I [wanted to] do was go home, lie down and sleep.",Unfulfilled
2670,I was intrigued (as would you) and [wanted to] know when it would come to Savannah.,Fulfilled
2671,I [decided to] go buy a potty chair this time.,Fulfilled
2672,I finally [decided to] get up because at least now I can be somewhat productive instead of tirelessly battling a sleep credit.,Fulfilled
2673,I just pray it's not his mum and that he's [decided to] go to school and is nervous about that.,Unknown
2674,For some reason we [decided to] go through Madurai.,Unfulfilled
2675,I'm so sure that I have [decided to] end it!,Fulfilled
2676,"So one year later, we [decided to] stay put in our respective towns, each doing our best to pass through the memory of that unfortunate day.",Fulfilled
2677,"It was not yet finished, after back to hotel, I and my friend (Elan) [decided to] go to massage... Let's relax after a busy day...",Fulfilled
2678,"On a recent trip to Ohio, my father, my husband and my grandson [decided to] play golf with my aunts and uncles.",Fulfilled
2679,"Really damn mad that I really [decided to] end this stupid, no future relationship that night.",Fulfilled
2680,"I woke up the next day, [decided to] pen him all my thoughts, my happiness my anger.",Fulfilled
2681,She said she found it to be such fun and she [couldn't wait to] share it with us.,Fulfilled
2682,"I got my copy, and [couldn't wait to] settle in to read.",Fulfilled
2683,"Suddenly I felt really dorky, I was like, the only person in the store with all these workers who [couldn't wait to] go home.",Fulfilled
2684,"We took the kids to the dolphin habitat and the secret Garden, and it was so gosh darn hot we [couldn't wait to] get out.",Fulfilled
2685,"Our conversation was quick and a bit rushed, but he [couldn't wait to] tell me that they had spontaneously baptized several people in the black Sea.",Fulfilled
2686,"The last time I quit a job, I [couldn't wait to] leave, but today I stayed as long as I could lol.",Fulfilled
2687,She [couldn't wait to] give me the card she had for me!,Fulfilled
2688,I showed them to my teenager who thought they are absolutely adorable and [couldn't wait to] give them to my 3-year-old daughter.,Fulfilled
2689,Everyone in the car was a Furies... it got kind of annoying and I [couldn't wait to] see everyone else for a change of personality.,Unknown
2690,I [couldn't wait to] get to the theme parks but soon discovered I had turned into a big wimp!,Fulfilled
2691,As a result this last week we have not done what we had [hoped to] do.,Unfulfilled
2692,"I [hoped to] spend some time with my ""family"" as I don't know what to call us.",Unfulfilled
2693,I [hoped to] teach him a few things about life.,Fulfilled
2694,"I had a problem at work that I had [hoped to] bring up to the district manager, but didn't get a chance to, and then one of the presentations at today's intern meeting addressed it very nicely--I couldn't have hoped for better.",Unfulfilled
2695,"I had [hoped to] go get a new license on the way home, but my parents decided they wanted to go shopping and take their sweet ass time before taking me to get my car, so by the time I got it back the DMV was about to close.",Unfulfilled
2696,"I remember I [hoped to] be an archaeologist when I was in elementary school, for I was interested intensively in ancient culture, especially ancient tombs in our country, Egypt pyramids and many mysterious miracles in ancient times.",Unfulfilled
2697,"I had [hoped to] do a weekly ""Goal call"" in order to keep myself accountable, but I realized that (a) I'm too busy to do that every week (I have 101 goals I am trying to accomplish, after all!), and (b) the first week's goal post was slightly dull.",Unfulfilled
2698,"It was hot, the place we had [hoped to] visit was closed, and I couldn't for the life of me get cool by ducking into the little shops.",Unfulfilled
2699,"I'd [hoped to] avoid seeing any of them or going to the party, but as my luck would have it I was on the porch last night watering my big gay plants when she just happened to be coming home.",Unfulfilled
2700,"Plus I got one story finished and off to a market over the course of the week, so I managed to use my spare time the way I'd [hoped to].",Fulfilled
2701,I used to tease her boyfriend that I [wished to] be a man so I could steal her from him.,Unfulfilled
2702,An MSW would aid me further down the road if I [wished to] get certified in art therapy or licencesed or whatever.,Unknown
2703,"Since we [wished to] avoid paying another $200 for the tree trimming company to come back out again and cut only these things away, this morning we drove over to our friend Scott's, borrowed his extension ladder, tied it to the top of the SUV, and brought it back to our house.",Fulfilled
2704,"There was indeed one thing for which I [wished to] tarry a little in this life, and that was that I might see you a Catholic Christian before I died.",Fulfilled
2705,"She was very interested in her origins, and [wished to] pass this on to my father in the form of a handwritten genealogy compiled while she was a typist in San Francisco.",Fulfilled
2706,"The only one who was not interested in getting ""shit faced drunk"" was the woman engineer, and since I [wished to] remain sober for the duration, I spent time with her.",Fulfilled
2707,"The winter had just cleaned the city, and I was cold. & you [wished to] make me warm.",Unknown
2708,Somewhere in the middle of the conversation I guess Hayley decided to shut down the chats because of some coding problems that she [wished to] fix.,Unknown
2709,"She was [wished to] meet many people when she was alive, but even letting known her desire people refuse allowing there timing to visit her and I suppose to think here what life is then if one can't turns when they are alive and whatever one do is useless when they passed.",Unfulfilled
2710,"The food was also good, though I wish I had [ordered] something with fries instead of pizza; I kept eating some of Lauren's.",Unfulfilled
2711,"Liang [arranged to] meet me on Friday night (last week), and we went down to Changi V (for lack of other ideas).",Fulfilled
2712,"I almost went years ago, but I developed a problem that [required that] I cancel the trip... So this year, I planned to go.",Fulfilled
2713,"Oh well it wasn't even a balanced tournement, you didn't get to pick your character, and you only got one minute to fight, which in my case wasn't enough time to kill the kid's character, and he hardly laid a finger on my guy, let alone killed my character, if that wasn't enough, I would have killed him within that minute because I had the smash ball to finish things, but at the time I didn't know that link [needed to] be on the same platform to do his final smash, and everyone was chanting at me to hit the button, which I did, and nothing happened.",Unfulfilled
2714,"As a result, I delayed my [scheduled] bath and dinner time, and before I could realize, the time shows 8.55pm at the bottom-right of the screen= = I wasn't consistent on my living these days...",Unfulfilled
2715,"After I reiterated my money situation and again stressed my disinterest, he [demanded] that I give him back his rock and then sped off without even saying goodbye.",Fulfilled
2716,"My family looked at me a bit oddly, but my mother insisted I not make him not order it (she said to me, in Chinese, ""Just let him, that's what he wants to eat, it's fine"" - my reasoning for him not to order it was mostly because we were in a Malaysian restaurant, and my mother had [ordered] 5-6 dishes for everyone to enjoy family-style).",Fulfilled
2717,"The hotel owner (The dog and duck hotel) knew a rickshawala, so he took us and dropped us off and we [arranged to] go to Bhubaneshwar the next day with him.",Unknown
2718,"Sheesh, I mean it's not like they didn't have a clue they were hiring someone for this position it was the first one of 4 that [needed to] be hired (so of course it was the last one they filled.)",Fulfilled
2719,"Now our new manager is mad at me because I was [scheduled] to work a store opening out in Smerna or somewhere, which is like two hours away.",Unfulfilled
2720,"First time I called Sony about it was a month ago, and they [demanded] $169 for the fix.",Unfulfilled
2721,I had [ordered] for a roses bunch that I had asked to be delivered to her office.,Unknown
2722,"I don't like that those were our parting words to eachother, but I [needed to] know that it was over and I wouldn't be able to stop obsessing about it if I hadn't done that.",Fulfilled
2723,It just wasnt healthy and when I started seeing the physical impairments from it I realized I [needed to] change my attitude.,Fulfilled
2724,"I had [ordered] it off of bookbyte.com or something as a sort of supplement text for my e&M class, and apparently the copy I selected is the Chinese version of the book.",Fulfilled
2725,"London: This year's festival Beau was up from Brighton on our last full night in town, and we [arranged to] meet for drinks.",Fulfilled
2726,The job [required that] I keep focused.,Fulfilled
2727,"Trains were delayed, and one just didn't show up and I was getting slightly confused, and also frustrated because we were told we [needed to] be at the Steenwijk station at 190 to catch the bus.",Unfulfilled
2728,"And I'm on a time crunch now, as I [scheduled] my housewarming party for Aug. 2. Eeek! Yep... so I'll have to continue to stay on the warpath.",Unknown
2729,"I had [ordered] the wine, and I was hoping that she would recognise that I had remembered her favourite Riesling, when she got right down to it;",Fulfilled
2730,"Also, I am terrible to wake up in the morning, so I have [arranged to] have my laptop, my grandparents, and a phonecall from Heather be a three tier wakeup system.",Unknown
2731,We have one student coming to our building who's mom [required that] the training be done.,Fulfilled
2732,We [scheduled] a team to come to each off site house to pick up all the debris from construction and clean up.,Unknown
2733,We leave here in one hour for the airport and our flight is still [scheduled] for 6:20 a.m.,Fulfilled
2734,"As I read people's wonderful tributes to their own fathers, I [ached to] do one of my own but the circumstances do not call for it.",Unfulfilled
2735,"We had [ordered] two I hate you CDs and one me & my brothers CD, but one of the I hate you CDs was back[ordered], delaying the entire order for a month until they decided it's just impossible for us to get it.",Unfulfilled
2736,"He didnt know that I'd [arranged to] meet his parents at Sakura for sushi buffet dinner (one of his favourites!) and so I had to blindfold, change and Chuck him into the car!",Fulfilled
2737,I'm pleased that you woke before I [needed to] wake you.,Fulfilled
2738,"As for the cut I just [asked for] a trim, keeping my hair long but healthy.",Unfulfilled
2739,I got lucky again for the third year in a row as they were out of the economy sub-compact I had [ordered] and so I got bumped up to a full sized vehicle.,Unfulfilled
2740,"And we [arranged to] meet up tgt... like, Jeanie, Carol and myself, the next day.",Fulfilled
2741,"Anyways, I had two meetings today which [required that] I get to Seattle by 7 pm, so I left at 50 PM...",Unfulfilled
2742,"But we decided that we [needed to] come back today, since we are leaving Saturday for Corsica, baby.",Fulfilled
2743,It didn't suit the character and it took off on a tangent that didn't get me where I [needed to] go.,Unfulfilled
2744,"I saw this lady who was pregnant, thus I [requested] her to have my seat and she exclaimed to me I'M not pregnant!",Unfulfilled
2745,"I had [ordered] a book from Munro books downtown and picking it up was the only thing on our 'to do' list, besides the routine packing and travelling.",Fulfilled
2746,"Which, of course, rather [required that] I change a lot about my life, as it would no longer have ""income"" in it.",Unknown
2747,During IPW me and gf grouped with afiq and Hafiz as we [needed to] do a topic on internet addiction.,Fulfilled
2748,At the very end I mentioned to sylvari that I should of [arranged to] do something with my laser!,Fulfilled
2749,"We found out about Jaden after he was born, and even then the Dr's weren't sure so they had [ordered] blood tests, which they lost.",Unfulfilled
2750,We [arranged to] meet.,Fulfilled
2751,"Our subdivision [required that] we have our lawn ""in"" within 30 days of moving in.",Fulfilled
2752,After reviewing andanswering their questions concerning this matter I noticed that I [needed to] back up and allo w them to first comprehend these steps and discuss them together in order for them to be successful in completing this project.,Fulfilled
2753,We called them and [arranged to] meet them in Walsh Cove.,Fulfilled
2754,I had [ordered] a bag of 'chewable prozac' which resembled chewing tobacco.,Fulfilled
2755,"We [arranged to] meet at La plaza de constitucion alas 10, for tapas and then hopefully clubbing.",Unknown
2756,"Because we stopped at a difficult to access place in the ride, our evacuation [required that] we climb over the back seats of several boats before being taken backstage to exit (cast members requested that we take no photos).",Fulfilled
2757,At 3 years old I was able to tell you exactly how and what you [needed to] do herion.,Unknown
2758,"I did my best to make everything fit, but [needed to] leave in a hurry.",Unfulfilled
2759,"The moment I reached home I took like 300hundred years since it was raining heh, my mother was giving me the explaination-[demanded] stare.",Unknown
2760,In fact all that wasn't finished at this point was the special piece of resin we had [ordered] to go in the door frame.,Unfulfilled
2761,"I [arranged to] meet up with friends on Friday night in Preston, we had a few bevies & caught up on old times as well as their future plans - not a late night.",Fulfilled
2762,"Here is the bank... raspberries in the background, then the cleared patch, which you can't see, then the nettles which DH was going to strim down yesterday,,,but found that he [needed to] replace the strimmer line (which was at home!) so I have to wait a bit longer for that.",Unfulfilled
2763,"Instead of giving up my dream to become an astronomer, I dug in my heels and did the bravest thing I've done since I came to California: I [asked for] help.",Fulfilled
2764,"At the age of 16 during my senior year in high school, I began to hunger for spiritual things, I [desired to] draw closer to God as I constantly yearned to fill the vacuum building inside of me.",Fulfilled
2765,The best thing was that because I had [ordered] the wireless mouse and keyboard too there was actually only one wire and that was the power cord.,Fulfilled
2766,A lady contacted me and [arranged to] visit.,Unknown
2767,"I continued to for a moment, but without reciprocation, I [needed to] know what was wrong.",Fulfilled
2768,I don't even remember how now but I had [ordered] a book about the Bates method of being able to improve eyesight naturally.,Fulfilled
2769,"We both needed to go to town today to do some errands, so we [arranged to] meet for lunch.",Fulfilled
2770,I finally demanded a referral to a specialist and she [required that] I undergo an immediate D&C to stop the bleeding.,Fulfilled
2771,"I did this after going through the dark Iron cave, so I ended up having to go in there like 3 times before finishing everything I [needed to] do.",Fulfilled
2772,"Regularly [scheduled] run through Kara, Wulfa was getting some sweet loot, and we had just downed Carburator (Curator, but I always think of the name I gave him when I couldn't remember his correct name).",Fulfilled
2773,The first time I've ever [desired to] see a campaign headquarters for any candidate.,Fulfilled
2774,"We had [ordered] a cheese and tomato with basil for 2.95 Lee but got someone else's chicken and mushroom, was better.",Unfulfilled
2775,"I ran home and called my friends telling them about the great news and we [arranged to] meet at the bar later that night for some ""free beer"".",Fulfilled
2776,"We really didn't know much about it, except that we [needed to] hire gear and needed a route that we could get to on the bus - we didn't want to ride up to the start of a route.",Fulfilled
2777,"Before they exited the consultation room, I mentioned that a pale-looking young lady is not normal and [asked for] a family history of thalassemia.",Fulfilled
2778,"I remember my ""SuperMom"" switch turned on, and I read some Robert Munsch books to the kids, which such spirit that they [demanded] the books over and over again, while giggling away.",Unknown
2779,"On my previous visit, I had [ordered] a curry.",Fulfilled
2780,"It wasn't like we had [arranged to] meet there, but the fact that he didn't turn up on the off chance of seeing me is enough to put the worm in my bad books.",Unfulfilled
2781,"It was really nice, once I figured out that I was 12 blocks from where I [needed to] be.",Fulfilled
2782,"After dropping it off one morning to have it worked on all day (they shuttled me to my first office, and I got rides from co-workers from there), I got a call that afternoon that the part they had [ordered] had arrived... but it was for the wrong side of the car.",Fulfilled
2783,"I had [ordered] ""Magnolia"" which is the sound track of the movie.",Fulfilled
2784,I had [arranged to] go out on this one for a reason - if I just wanted to go out on an ambulance in my own time I would do it with one a damn slight nearer to my house!!,Unfulfilled
2785,"I also make time to show the curator of the rock storage area my collection of samples, so that she will know how much shelf space to keep for them--she's already assigned the permanent catalogue numbers to them for me, since my collection permit [required that] I catalogue them within two years of collecting them.",Fulfilled
