,Content,Label
2571,"WCG should probably stand for world convention for geeks! Wahaha. Although the first day started out really crappy & I got so pissed I [wanted to] walk out of the exhibition & go home... eventually it's still over & done with. I shall explain y I got pissed. I get pissed when unfair things happen. I was on time (actually I was even early) to start work for the event but due to poor organisation on the event organiser's part, the girls were made to wait til 3pm before we could get our uniforms & get ready. Thus we took the blame for being late (when I was NOT) & we had to work an extra 15 mins to make it up. To me, it's not abt the extra 15 mins, it's abt what's fair & what's not.",Unfulfilled
2572,"They are going to look at his aorta with an ultrasound machine to see if they can find the root of his problems there, so now it's just a guessing game but at least he's home and resting, that's if my aunt Cheryl has anything to say about it. My dad and granddad left yesterday morning headed back to Georgia, why they left so soon after getting here is anyone's guess - they just got into town Tuesday night. I did have breakfast with them Wednesday morning at the big Boy in Clarkston and so we at least had a little time alone. I stopped over at my brother Dave's Wednesday night to see them before they left in the morning and their visit was just too damn short. I mean really, you drive 750 miles to be at the hospital and then don't stick around for at least a day or two to catch up with family, what's up with that. My granddad was probably worried about his girlfriend, Miss Hazel and so he probably [wanted to] get back as soon as possible. I do feel grateful that I was at least able to spend some time with them both. If I wouldn't have cut my trip to the upper peninsula short I wouldn't have seen them at all so it was worth it even though I didn't get to talk to my uncle richard about a couple things I wanted to touch base on. I did pick up some fudge for Ken so he was happy about that, it's all so, so good!",Fulfilled
2573,"My favorite pastime (before we were broke and I discovered blogging)? I'm in! We got the kids ready and headed out. I thought he'd want to go to South Coast Plaza like he always does, so I figured the boys would sleep in the car, like they always do. I was wrong. Geric [wanted to] go to Ontario Mills (which I rediscovered today... and I love!) and the boys did fall asleep in the car... for the whole twenty minutes it took for us to get there. Nice nap.",Fulfilled
2574,"So today 3rd hour I went down to the main office and talked to Mr dorff about shortening my schedule because I only need.5 credits of gym to graduate. And he was like ""well did you fill out a slip for early graduation,"" and I told him that I was in a couple AP classes that I [wanted to] take, so I didn't want to graduate early I just [wanted to] have a shorter schedule. And then he just asked me a few things and explained that the only way I can get a shorter schedule is if I have a job or am taking classes elsewhere. And I explained that I work at baypark and we open at 30 most days but 1:00 on Fridays and apparently that was enough and he told me that wouldn't be a problem and that he would approve it. So I have to wait until Wednesday now so that my guidance councelor?!?! Can bring it up for consultation and after that I am spanish free. And home after 5th hour. Or at sabby's after 5th hour watching Dawson's.",Fulfilled
2575,"Anime Expo was pretty fun this year. There were pros and cons to it like always but for the most part I had fun! I bought some cool stuff, got new doujinshis, and I got to talk to some of the vendors and artists that were there so it was pretty awesome. Some of the cons were that there wasnt a whole lot of panels, and workshops that I [wanted to] go to. Some of the workshops I did go to, werent what I was expecting. I didnt care much for the guests of honor they had and there werent a lot of movies I wanted to see cause they were mostly dubbed. Though I did get to see Fumoffu which I loved, it was so awesome and funny. The exhibit hall was amazing though, it was really nice and big, there were some really awesome vendors, and I was able to get some nice things and talk to some awesome people. The other nice thing was that because this year it was in Los Angeles me and fajra were able to commute back and forth to the con, leave whenever we wanted to and go whenever we wanted to.",Fulfilled
2576,"By far the best season ever, I can count on one hand how many days that didn't have fresh pow. Insanegerous! I got Friday off and headed up for my first weekday experience this season. I had to start off at Sultan bakery for fuel and was not dissapointed again. Weekdays really are awesome, no people, older crowd, no lines, the mountain was mine and it was sunny as shit all day. I [wanted to] test out my 0/10-20 combo on the hill so I packed it really good in my hellipack and had some pretty good results. The snow was weird, it physically would yank you backwards and suck your board into the slush.",Fulfilled
2577,"I did have breakfast with them Wednesday morning at the big Boy in Clarkston and so we at least had a little time alone. I stopped over at my brother Dave's Wednesday night to see them before they left in the morning and their visit was just too damn short. I mean really, you drive 750 miles to be at the hospital and then don't stick around for at least a day or two to catch up with family, what's up with that. My granddad was probably worried about his girlfriend, Miss Hazel and so he probably wanted to get back as soon as possible. I do feel grateful that I was at least able to spend some time with them both. If I wouldn't have cut my trip to the upper peninsula short I wouldn't have seen them at all so it was worth it even though I didn't get to talk to my uncle richard about a couple things I [wanted to] touch base on. I did pick up some fudge for Ken so he was happy about that, it's all so, so good!",Unfulfilled
2578,"We had to wear respirators as to not breathe in all of the asbestos that was falling off everywhere. A few days later after the vexed youth show in Baltimore, we ventured out again to the child's ward... as we were climbing the hill across the street, a squad car drove through the grown-in parking lot and shined his spotlight side to side while we stood still... eventually we made it in once more without getting caught. The children's ward had a school on the bottom floor still full of books and two ""movie"" theatres with the rusted projectors still intact. This building had obviously been abandoned much longer [both were built in the 1800s but the main adult building wasn't abandoned for asbestos until 1982 when it was kept up as a general hospital and rumored as an insane asylum as well] because the ceiling tiles and metal and wall coverings were all killed to shit and powder lying on the floor, and no footprints. All of the graffitti seemed to be in the main building and not the children's dorms, which were quiet and intact--the mattresses had rotted and fallen in, but one set of drawers still had a child's vanity mirror left unbroken and a ratty doll of a koala on the bed. There are still more buildings and we have yet to find the morgue we know still remains... we think it's on the bottom floor of the adult building, but when we were there last it was flooded too much for Chris[he was wearing sneakers, not boots] and it was so cold and dark none of us were sure we really [wanted to] go in just yet. That's probably where it is and I'll update on that later... there's so many pictures it might take me a while to filter through them and decide which ones to use, but I'll get back to you. It's kind of ironic there was so much asbestos in the walls of a hospital for those with tuberculosis.",Unknown
2579,"This week, the last week of the semester, I finally managed to get around to private lesson in addition to my final regular lesson. Its been a few months since the last one, and I have been feeling that lately. I really [wanted to] get some serious work in on the weaknesses that have troubled me the most lately; my poor sense of rhythm and my lack of co-ordination. And, of course, I wanted some quality time with Murphy. But before I dive into the lesson on Monday, what did happen last week? Well, I wasn't alone there, so we had a theory lesson. Horse anatomy, in fact, and Campino and Nikita got painted up with green marker pens to show various bones and angles. I enjoy these sorts of things (the anatomy, not putting green marks on horses), and it fit in well with my homework about dog anatomy for the show training class I have been attending for a few Thursdays (the last one was this week), though I am not very good at it so far.",Fulfilled
2580,"Anime Expo was pretty fun this year. There were pros and cons to it like always but for the most part I had fun! I bought some cool stuff, got new doujinshis, and I got to talk to some of the vendors and artists that were there so it was pretty awesome. Some of the cons were that there wasnt a whole lot of panels, and workshops that I wanted to go to. Some of the workshops I did go to, werent what I was expecting. I didnt care much for the guests of honor they had and there werent a lot of movies I [wanted to] see cause they were mostly dubbed. Though I did get to see Fumoffu which I loved, it was so awesome and funny. The exhibit hall was amazing though, it was really nice and big, there were some really awesome vendors, and I was able to get some nice things and talk to some awesome people. The other nice thing was that because this year it was in Los Angeles me and fajra were able to commute back and forth to the con, leave whenever we wanted to and go whenever we wanted to. The other thing that dissapointed me was a lot of my other friends didnt go, or werent interested in going which made me sad because it bums me out when I think that I have to wait a year to see any of my friends. Some people who didnt go I understand why they couldnt.",Fulfilled
2581,"A quick bit of research made it noticeable just how easy that is done and the programme can be written by most mindless bored teenage twerps - which is a comfort! - and is apparently more to do with a missing patch from the internet explorer rather than messenger itself, I have searched for a patch just to make sure but have so far found that there was a retraction of the patch... my confidence is growing here people! So for now I will be keeping my fingers crossed and just check whatever goes in and out. All that was followed by a fun time getting very wet while trying to look for ""girly"" stuff for a wedding I am being forced to go to. I hate family gatherings and I hate weddings more... so combine the two and guess how much Ziggy loves them - insert sarcasm anywhere you want there! So off into town I wandered with a heavy heart and by the time I had finished heavy eyes as well. Yep the early bird caught up with me about lunchtime and what I really [wanted to] do was curl up and sleep. This lasted for about an hour then suddenly passed and right now I feel fine... which is odd. I sort of got what I wanted, a pair of heeled boots in a medium brown - according to the tag on the bottom - which will suit me just fine. I did buy some heels last week for this auspicious occasion and while I made a nice bargain - should have been #99 I got them for #20 - there are a number of issues with them, mainly that they look great as long as I don't have to stand up or walk or move!",Unfulfilled
2582,"Apparently before I got to work it was insane, and there was much unhappiness due on the part that a group was not included in our roster. So they didn't have a room with us. Oopsie! I don't care. But someone came down to the desk while I was there, asking if they could switch rooms. However, I didn't even have the keys to the room they [wanted to] switch to, so I told them I couldn't do anything. And as it turns out, after asking one of my superiors I found out they couldn't switch anyway. This isn't a hotel, peoples!",Unfulfilled
2583,"My mom went over to Marcel's parents house yesterday. Veronica is channeling her grief into projects, which she was doing when I saw her as well. The current project is thank you notes for all the people who have shared thoughts and art and photos of Marcel since his death. I have to say that, I have to remember, and not let myself slide into thinking he's off in St. Louis. Veronica is like my mother in that they both come from big families, are still close to their siblings, and no one lives very far away. All my aunts and uncle are in Illinois, and Veronica's sibs are mostly in Oak Park . Marcel's aunt was having a lot of rage about his death and [wanted to] go to Montana and do some damage as a way of dealing with that rage. She stormed through her apartment and then stormed out her back door, slamming it hard into the wall as she passed through the doorway. All of a sudden she noticed a hummingbird and her rage just disappeared. She was overtaken by a sense of calm. She shared that story with Veronica and also went out and bought each of her siblings a hummingbird feeder. This reminded my mom of our family's story about rainbows, and my grandma rene.",Unfulfilled
2584,"My family and friends always look forward to my Wednesday posts about my weekly grocery shopping trip with my grandmother, so let's get to it, shall we? Actually, the trip to Publix went by without much entertaining or interesting happening. On the drive home, I commented, That was an unusually smooth trip, wasn't it? Nothing like last week for sure. ""I [wanted to] tell you, after our trip last week, I called Publix and spoke with their manager for several minutes about not having any five pounds of flour stocked"", she replied. ""Grandma, please tell me you're yanking my chain."" No, I called and we had a good talk about the flour. He promised me they'd do a better job keeping it stocked. I also told him how the attitude around there was bad last week. I took in a deep breath, and exhaled very slowly, weighing my next words carefully in my mind.",Fulfilled
2585,"Some of the cons were that there wasnt a whole lot of panels, and workshops that I wanted to go to. Some of the workshops I did go to, werent what I was expecting. I didnt care much for the guests of honor they had and there werent a lot of movies I wanted to see cause they were mostly dubbed. Though I did get to see Fumoffu which I loved, it was so awesome and funny. The exhibit hall was amazing though, it was really nice and big, there were some really awesome vendors, and I was able to get some nice things and talk to some awesome people. The other nice thing was that because this year it was in Los Angeles me and fajra were able to commute back and forth to the con, leave whenever we [wanted to] and go whenever we [wanted to]. The other thing that dissapointed me was a lot of my other friends didnt go, or werent interested in going which made me sad because it bums me out when I think that I have to wait a year to see any of my friends. Some people who didnt go I understand why they couldnt.",Fulfilled
2586,Hey everyone!! Only me I just [wanted to] let y'all know that v. I. P is launching this week!! I hope you are all as excited as I am because we also have a new member!!! And I am proud to announce that the new member is... INEUIT2!!!,Fulfilled
2587,"So a lotalotalotalotalot has been going on. I'll start from the top! Clear the air and lay everything on the table. When I came down here temporarily for work, I found a lot of myself that was buried away for so long, lost... I also grew up, found my sense of direction and realized who I truly am and who I want to be. There was really no other option for me, I didnt think of anyone other than myself, and I just had to leave Dan and leave Florida and start life here the way I [wanted to]. If you dont follow your instincts youll never forgive yourself! Life here is drastically different than any lifestyle ive ever experienced. I work monday-Friday 80-50. My weekends are spent at a bar or drinking various bottles of wine with my coworkers. But, I'm really enjoying it.",Fulfilled
2588,"""I have been in his eyes as one finding peace."" Song of Soloman 8:10 Last week, I created a photography blog for my husband Mark. When I was trying to come up with a name for his blog, all I could think of was in his eyes. I [wanted to] express one of the things I enjoy most about my husband's photography: Seeing the world as it is through his eyes. One of the greatest gifts of marriage is learning how to see the world from another perspective. Newborn babies think the world revolves around them. Mom and Dad exist only as people who meet their needs. Little by little, young children learn that other people have feelings and thoughts.",Fulfilled
2589,"He is the onee. Whenever im feeling bad, he is there to listen to me, to hold me, to make all the bad go away. No matter what happens I know I can count on him. Even on the days when I dont D my hair or makeup, he looks at me like im the most beautiful girl in the world. And thats all that matters to me We went to Disneyland on the 17th, it was super funn and magical. We went on all the rides we [wanted to] and took lotsa pictures haha im always gonna remember that moment at the Matterhorn We still have tickets to go to Cali adventure which will probably happen next week or the week after yay. I start at CVS Sunday! I get to go to some pharmacy meeting with all the staff. Im super nervous since im meeting everyone at once.",Fulfilled
2590,"Yesterday was the Hellogoodbye and say Anything concert, so I will update briefly. I kinda decided yesterday that Xareni and I aren't friends anymore. Which is okay, it wasn't like we faught yesterday, it just became pretty apparent that she really changed a lot. So I kinda like it better that way, we went out with a good time and that's that, I'm sure we'll still see each other but we're not at all like we were this summer. She said herself, ""Who I was this summer isn't who I am,"" and I [wanted to] retort, ""Well, that's the person I'm friends with"", but what can you do. So we made the concert just in time to see this band called the Polysics? (I wanted to call Lisa so bad for it, but I know you wouldn't have been able to hear me.) It was a Japanese electropop band and they were awesome as hell. I loved it. Like as soon as I get money I'm gonna buy the album for sure, it was freaking sweet!! Then was Hellogoodbye.",Unfulfilled
2591,"The fashion show on Sunday night was absolutely incredible. Cupcakes and candy decorations to eat, amazing DJ, crazy fantasy and urban clothing, and an awesome turnout. I [wanted to] wrap up the entire night and take it home with me. One of the models had to sit still for about 2 hours while the stylists put in her hair piece. When it was all over she pranced over to a mirror, saw her reflection and said this is terrible. I hate it. And I wanted to say maybe it's your face that's terrible and not your hair, but that would be unlike me. I think I wanted to take the entire night home minus her.",Unfulfilled
2592,So I just dont get it. We were okay the day before yesterday And then yesterday he freaked out on me because I woke him up from his nap by calling him when I didnt even know he was sleeping. So now... All last night he was just very distant from me... and didnt seem like he [wanted to] be anywhere near me. And he didnt even say I love you before we went to sleep like he usually does... so I dont know. Then I had to get up for a meeting at work this morning. I left at 730 and I got home around 945. So I just put my stuff on the couch and went to get a drink and he came downstairs and didnt say one word to me... just walked out the door and left. WTF?,Unknown
2593,Last night I was home alone. I guess my whole family was worried about me taking care of myself. My dad offered to have my aunt come over and take me out for dinner. My sister called to check up on my a few times. And my brother's girlfriend asked if I [wanted to] go to the park. Now I love a good park so I finished up my baking (mm blue berry cobbler ^_^) and she came and pick me up. At the park we played on the swings and talked. I learned quite a bit about people that her and I both know and her thoughts about me. I first learned that a certain new castle transfer student once falsely claimed pregnancy to keep a boyfriend. We both agree that a boy with both know has a very cute face and is super nice to boo.,Fulfilled
2594,"Still looking for ways to capitalize on a smaller summer audience. So Sunday night we tried to change up the second service a little bit. Since the people that stay on board in the summer tend to be the more faithful, we have higher repeat-attendance percentage - they like to stay for the other services. There's several people that were at all three services this weekend. I think there were only six people at the second service on Sunday that hadn't already heard the message I was going to preach. So we did something that I've [wanted to] try for a long time but have been pretty scared to do so. An off-the-cuff question and answer session. Scary anywhere you do it, I imagine - but in a room full of college students who attend regular Marxism classes it's especially intimidating. But this seemed like the perfect environment to experiment a little - mostly believers and a summer-sized crowd. Good start - fielded some questions about whether or not Christians should make plans, the connection of faith and obedience - mainly practical, devotional content. Last question I took was from a newcomer (to be fair, I had been warned about him the night before by the friend that brought him - he's interested, but a little opinionated - his friend was hoping that I could talk to him, and he was the main reason I hesitated to have this Q&A session during the service).",Fulfilled
2595,"Yesterday was the Hellogoodbye and say Anything concert, so I will update briefly. I kinda decided yesterday that Xareni and I aren't friends anymore. Which is okay, it wasn't like we faught yesterday, it just became pretty apparent that she really changed a lot. So I kinda like it better that way, we went out with a good time and that's that, I'm sure we'll still see each other but we're not at all like we were this summer. She said herself, ""Who I was this summer isn't who I am,"" and I wanted to retort, ""Well, that's the person I'm friends with"", but what can you do. So we made the concert just in time to see this band called the Polysics? (I [wanted to] call Lisa so bad for it, but I know you wouldn't have been able to hear me.) It was a Japanese electropop band and they were awesome as hell. I loved it. Like as soon as I get money I'm gonna buy the album for sure, it was freaking sweet!! Then was Hellogoodbye. There were so many dumb teen blondes there I wanted to kill myself.",Unfulfilled
2596,"Cupcakes and candy decorations to eat, amazing DJ, crazy fantasy and urban clothing, and an awesome turnout. I wanted to wrap up the entire night and take it home with me. One of the models had to sit still for about 2 hours while the stylists put in her hair piece. When it was all over she pranced over to a mirror, saw her reflection and said this is terrible. I hate it. And I [wanted to] say maybe it's your face that's terrible and not your hair, but that would be unlike me. I think I wanted to take the entire night home minus her. And the cigarette smoke. I met this really cool guy named derrek and we talked the entire day about urban outfitters, exes, moving to bigger cities, and music. Jesse williams who owns edge of urge and donated all of the clothing for the show was there and I should've asked her about my job application but I was too scared.",Unfulfilled
2597,"It's been kind of a busy couple of days, though I didn't actually do much. I watched some heroes and had a huge emotional explosion Friday night. I forced my family mostly my dad; Wees [wanted to] go into going shopping with me yesterday--we went to the tea store and then to the Macy's furniture story, and then to Barnes & Noble, where I bought more books A curse dark as Gold and a cute little crochet book about hats. I don't really have any intention of crocheting hats, but the book shows how to do the basic stitches, which I need, and also it shows how to do cables, which I'm interested in . And then (again, by my urging) we went to the cheesecake Factory where my dad had this amazing thing called a platinum mojito (the first one was really minty and delicious; the second one was more limey), and I had a ginormous omlet with cheese, green onions, ham, and mushrooms. I finished about half of it. And then, of course, Godiva chocolate cheesecake, which I didn't even finish half of. I was so full and decided that it is the devil's restaurant, much like half-Price is the devil's store.",Fulfilled
2598,"I along with 6 musicians from our church just returned from the WorshipGod08 conference. I [wanted to] blog last week on it, but didn't carry a laptop and discovered I am from the wrong generation to type on a virtual QWERTY iPod touch keyboard past a few sentences. I will however do a recap and some observations for those who missed it and encourage all to try and attend in 2010. This was my second conference. I attended the WorshipGod06 and was equally blessed, but the theme this year of worshiping God through the Psalms was particularly encouraging. I think the official title was rediscover Unsearchable greatness Psalm 145. Bob Kauflin, who embodies humility and service, did a tremendous job of arranging speakers for this particular subject. Craig Cabaniss from Grace Church in Frisco, Texas tackled the subject of knowing God with the Psalmist.",Unfulfilled
2599,"I haven't made any jewelry all summer, and I've had this piece sitting around for months. I just couldn't seem to figure how I [wanted to] finish it and then BAM! Yesterday I looked at it and it all fell into place and I am really happy with the end result and totally grateful to be in creative mode again!! I call this piece ""Heart of the garden"" Regards, Anil. Kumar.",Fulfilled
2600,"I moved east and treated D badly. She moved west and tells me now that she treated other people badly. Our 20s passed and then in our 30s we reconnected at an odd time. I was getting divorced, she was getting married. We saw each other for the first time in almost 10 years in New York, less than two months after 9/11. Immediately upon seeing her, I was reminded of everything good about our relationship, all of the reasons I [wanted to] be with her and only her in college. At a time when my marriage was over and when the world was a new place of terror, I felt that feeling of being safe and loved and comforted, all before she ever opened her mouth.",Fulfilled
2601,"I wanted to wrap up the entire night and take it home with me. One of the models had to sit still for about 2 hours while the stylists put in her hair piece. When it was all over she pranced over to a mirror, saw her reflection and said this is terrible. I hate it. And I wanted to say maybe it's your face that's terrible and not your hair, but that would be unlike me. I think I [wanted to] take the entire night home minus her. And the cigarette smoke. I met this really cool guy named derrek and we talked the entire day about urban outfitters, exes, moving to bigger cities, and music. Jesse williams who owns edge of urge and donated all of the clothing for the show was there and I should've asked her about my job application but I was too scared.",Unfulfilled
2602,"We had our photoshoot yesterday... Reached the place at 9am but make-up started at 9.30am. Elson (MUA) suggested to do outdoor shoot first since it is going to rain anytime. We [wanted to] go to punggol initially, but Henry (photographer) said it the lalangs would be drooping, so he suggested labrador Park. Who knows, we took like 5 photos, and it started to pour. We had to walk a long way back to the car. All our shoes were soaking wet, and so were our gowns. Freezing cold. I didn't like the hairstyle Elson gave me though, no offence to mo Xiaoling, but I really looked like her.",Unfulfilled
2603,"1St off this is bullshit I had this long heartfelt post all written out in my phone, pressed the wrong God damn button and... Boom. Fuckin thing is gone. So here im gonna attempt to remember everything that I had [wanted to] post about. I was told today that I needed a make over. I didnt really mind at first, he was being silly and making suggestions that I didnt hate. I was fine with it... Hours later when Miguel came in I told the young lady that was helping Dustin(the orginator) to explain to him what they talked about. He kept defending me saying that I dont need it... but she was like... ""What do you mean she doesnt need it""",Fulfilled
2604,"I came back to NYC last night. Well it was actually early this morning, 120a, and I was on at 0300. I called crew services to see if they were going to call me at 0300 because I [wanted to] know if I was only going to have 2 hours to sleep. They couldn't tell me. I am just happy that this was my last Orlando to JFK commute for work... They never called me to work today and at 120p I called them to see where I was on the list and they released me for the day. David and I were going to go to Central Park and hang out but then at the last minute we decided to go to the village and hang out there. We were going to meet his friend Alan when we got there.",Unfulfilled
2605,"After all it is all about what you want to emphasize on it. But I prefer you to watch it, to see I prefer the reenactment you make; I prefer you to let me know what moves you in that, to listen you, that can also see me, I prefer you to tell me in a story for all I love is storytelling. Pieter sat in front of me. I didnt know why. I never pay much attention to brochures before the shows so I could not know he was interested in knowing more about Marko. I also [wanted to] know more about Marko and Pieter as I would also want to know more about cinnamon Crumble Apple Pie, or anything else. So I asked Pieter who the hell you are and what are you two going to do together.",Fulfilled
2606,"Well this will be a quick post... I have to get ready for work soon... I just really feel like I didn't say what I [wanted to] about Andrew in my last post. I was just in a sad mood and needed to write. Well I guess the reason I'm so confused about whats going on with him is because Andrew is absolutely everything I've ever wanted in a guy... but I'm not unbelievably happy with him like I always thought I would be. I mean he's funny, he's actually really cute, he's responsible, he's mature, and he's amazing with kids! I mean how could I ever ask for a more amazing guy. But somehow...",Fulfilled
2607,"I was a bit shocked about it, because that test was really difficult, and I did a lot of guessing on the multiple choice questions. The cute guys that sit in front of me were all, ""You're so smart and you're old enough to buy us beer... "" But that's not the worst part!!! While I was helping the cute guys correct their tests(they asked nicely), the president of the college comes in and calls me to the front of the class and gives me an invitation to join Phi Theta Kappa, which is like, an Honors society for community college students with a GPA over 3.5, which is pretty high at this school. I think the school average is around 2.3 OMG, and everybody just looked at me like I was some kind of prodigy and I [wanted to] fall through the floor. It was horrible. And then they took my picture.",Unfulfilled
2608,"Won't say his name though... but I had a good time. We bar hopped in Williamsburg and drank (I had 1 beer, about a cup of wine, and a shot of whiskey... still got count for WW, heh)! And I just had fun because it's not something I do often. Plus, never really party in Brooklyn so it was new. But I know this guy is very into me. Has probably [wanted to] fuck me since HS. Lol.",Unfulfilled
2609,"I got somethin to lose, so I gotta move I cant keep myself, and still keep you too So I keep in mind, when im on my own Somewhere far from home, in the danger zone How many times did it take til I finally got through you lose, you lose I aint lovin you, the way I [wanted to] See I had to go, see I had to go",Unfulfilled
2610,"Today we went to Arthur's pass by train. We were very lucky because today's weather was wonderful. This is the first time I have taken the train and it was interesting. When we arrived at Arthur's pass station, everyone hurried to take photos. We [wanted to] find a good place to have our lunch, so we went to the visitor centre to ask where we can have a picnic. We decided to go to the devil's Punchbowl falls so we could see the waterfall. Actually, if you want to go there, you have to have great physical strength because there are too many stairs. When I saw the stairs, I thought "" Oh, my God!"". It was very different for me, but I still tried to finish this hiking, luckily I finished it, but my legs are sore. Suddenly, I discovered I'm older not younger!",Fulfilled
2611,Ok so im back... Some time has gone by and lots has happended. That female love intrest came to my school the fistday as well as my first game and I was pissed. She told my friend that she [wanted to] apologize to me but she didnt. Instead she staired at me the whole game. She did look like she wanted to talk to me but we both just ignored each otther. I found out that my friend Nichole that went through that whole thing with me with that lieing as Guy is still with him. She had been lieing to me this wholet time!!! And then she had the nerve to have him call me!!!,Unfulfilled
2612,"Today I had an intelligent conversation with you for the first time in a month, it's funny when people have sex. Every time you opened your mouth I just [wanted to] dive in. I walked with a bounce in my step. I brushed against your arm and I feel electricity I kissed you and I felt like screaming after you told me that you loved me and I will never feel normal again I hope I can be true and myself and not fall back in love with you.",Fulfilled
2613,"Well, today was pretty unproductive. I read some blogs, folded all of our laundry and cleaned off the end table and the little landing table by the front door, and decided that I was done being domestic for the day. I'm also very annoyed because for boy boy's birthday we're going out to a very nice and classy dinner and I [wanted to] wear something really pretty and special but still casual-ish, and I found this on Nordstrom's website but they can't ship it until Feb. 28Th, which does me no good! If it were sooner I'd still order it and wear it on valentines day (although I just want to stay home, drink beers, get some graeters and make out) but it's too late for that. Boo. Its perfect because I also want to start wearing more cream in my wardrobe to go with these shoes: Then Andrea and I went to see Leah since she is indisposed, and that was good. I feel sluggish and haven't been too social on the weekends lately but it is just too cold.",Unfulfilled
2614,"Not many of you would know who Ruslana Korshunova was, but she was one of my favorite models and one of the most inspirational. When I was modeling, I [wanted to] be like her because she had extremely long hair and I didn't want to cut mine despite having been told that long hair was generally unacceptable. One of my directors pulled me aside and told me to never cut my hair, using Ruslana Korshunova as an example as to why it was a very unique trait and how beautiful she looked with her long hair. In fact, the reason I landed some of the shows I participated in could be credited to my hair because I certainly did not meet the height requirement! I remember when she first started getting notice and there were so many people saying she would never make it anywhere in the industry because she didn't look like most supermodels, and then she became a highly desired model. Ha. Eventually she did cut her hair, though it was still very long for a supermodel to keep, but even without her lengthy honey-brown hair she was a really gorgeous girl.",Unknown
2615,"I've been so grossly emo and sad in the previous posts. It doesn't really reflect my demeanor as of lately. But I guess that's what LJ does- its a no good receptacle for drama. I just realized that I never wrote about my trip to Europe. I always [wanted to] backdate everything but I guess I suck at life. Maybe when I have some time, I'll get to finish a scrapbook. Maybe not. It sounds like a pretty awesome arts and craft project though... I also realized that I hardly wrote about my first semester, and now that its almost over, I find a sense of regret because it really did go by so fast. This week is finals, which probably explains why I'm finding every excuse in the book to put off studying.",Unfulfilled
2616,Ok so im back... Some time has gone by and lots has happended. That female love intrest came to my school the fistday as well as my first game and I was pissed. She told my friend that she wanted to apologize to me but she didnt. Instead she staired at me the whole game. She did look like she [wanted to] talk to me but we both just ignored each otther. I found out that my friend Nichole that went through that whole thing with me with that lieing as Guy is still with him. She had been lieing to me this wholet time!!! And then she had the nerve to have him call me!!! WTF in the middle of the night and when I called her alls he could say was I kno I do thinks im not suppose to do! WTF like! So in anger I put this nasty thing about her on my page crossing our her face in a picture with a nasty paragraph about her.,Unfulfilled
2617,"Hey journal I've never loved stairs so much in my life. The day started with something simple enough, just a trip to the beach to walk down the boardwalk. Jane and I went to Woodbine beach cause she [wanted to] take pictures and I just [wanted to] get out and about for once. So we walked down the boardwalk and decided on the way that we wanted to see how far down the beach we could go before sunset. So kept walking until we weren't even on the same beach anymore. When we finally got to the end of Kew / balmy Beach and there's this huge building. So checked it out and it looked like an old power station or something. There was a cool little field thing with a fence around it, so we stayed there for a bit and laid in the grass.",Fulfilled
2618,"Hi everyone! Just [wanted to] give a quick update since I'm finally in front of a computer. Branden and I are doing well, our house is fine and we were blessed to not have any damage at all. Even our rickety old fence survived! Unfortunately we are still without power and have been living off of the good graces of our friends and neighbors, Amy and Ryan Peeples. We have had hot water the entire time, which has been a plus, and God had blessed us with amazing weather so when Branden and I have been at home, we haven't even missed the air conditioning. Mom and Dad and grandma were also without power but it did return for them last night.",Fulfilled
2619,"I interviewed a teammate of mine, his name is Kenny L.,(I would rather not say last names to protect identities and such). J: Just to get your prospective, we are 8 weeks into the season of 9 and so far we have a grand total of 0(zero) wins, what is going on??? K: Well, I cant be too sure, I mean we try hard and play well I think but I dont know we cant do it. What I think we need to do is have the better players play more and the other guys sit the bench, at this point or well a few games ago we shouldnt have worried about feelings if we really [wanted to] win, the best play the rest need to sit and back us up. You try hard as crap and im workin my ass off so you know I dont know whats up. J: I agree I dont know what esle to do save have everyone climb on my back and ride me, isnt gonna happen though. Any way so what do you think the other teams have that we dont have such as how do they play as apposed to how we play? K: It looks to me as everyone else plays together. They either practice or used to play together and never really forgot how or something everyone else plays with such team coordination which I feel we dont have.",Unfulfilled
2620,"And in your youthful pride you've scoffed at them, the idea of a bunch of middle aged duffs desperately trying to cling on to the last shreds of yester year's glory, while at the same time losing the hold on the few shreds of dignity that remained. So I joined a flag football league at the behest of one of my co-workers. When I switched my schedule all around I suddenly became free to play in this league, and since I'm in somewhat decent shape and one who has a general understanding of how football works you can throw or run the oblong ball, just don't drop it or let the other team get a hold of it. Objective: Drive your eleven men down to the other end of the field as quickly as possible like a blitzkrieg of feral Nazis. I was asked if I [wanted to] partake. At first I was rather reluctant. I basically live, eat and shit with these people while I'm away at work for two to three days at a whack, there's no way in hell I want to spend any extra time with them outside of work.",Fulfilled
2621,"I thought long and hard... and realized that even if I did get into bc, I would probably choose Maryland. Besides, I dont wanna be someones second choice, especially when my advisor at Maryland is actively recruiting me. So why keep holding off on making my decision? Second, Penn state. My potential advisor there wasn't too happy last week when I cancelled my visit, and I felt awful about doing so. I really [wanted to] go to the visit, but I knew id just be going through the motions and would ultimately be wasting my time as well as the departments time and money. The research fit just isn't as good as Maryland's, and I knew there was very little chance I would actually accept their offer.",Unfulfilled
